chr	pos	Hypo.pos	EM.pos	Hyper.pos	max.p	mCstatus	meanDiff	DM.status	index	meanCov.test	meanCov.control
chr1	1525561	0.0333	0.9667	0	0.9667	0	-0.1978	0	3427	53.5	46
chr1	1525570	0	1	0	1	0	-0.1904	0	3428	48.75	39.25
chr1	1525580	0	1	0	1	0	-0.1318	0	3429	31	27.5
chr1	1525583	0	1	0	1	0	-0.1512	0	3430	26.25	22.75
chr1	1525591	0	1	0	1	0	-0.2151	0	3431	20	17.75
chr1	1525599	0	1	0	1	0	-0.2015	0	3432	19.75	18
chr1	1525610	0	1	0	1	0	-0.1202	0	3433	19.75	18
chr1	1525627	0	1	0	1	0	0.0637	0	3434	19.75	17.75
chr1	1525636	0	1	0	1	0	-0.2007	0	3435	14.5	14
chr1	1525661	0	1	0	1	0	0.1334	0	3436	12	9.25
chr1	1525667	0	1	0	1	0	-0.0722	0	3437	12	9.25
chr1	1525672	0	1	0	1	0	-0.0542	0	3438	12	9.25
chr1	1525674	0	1	0	1	0	0.05	0	3439	12	9.25
chr1	1525677	0	1	0	1	0	-0.0778	0	3440	12	9.25
chr1	1525687	0	1	0	1	0	0.0906	0	3441	12	8.5
chr1	1525689	0	1	0	1	0	0.031	0	3442	11.5	8.25
chr1	1525693	0	1	0	1	0	0.064	0	3443	10.75	7.75
chr1	1526610	0	1	0	1	0	0.0703	0	3444	6.75	7.5
chr1	1526618	0	1	0	1	0	0.0655	0	3445	6.75	7.5
chr1	1526645	0	1	0	1	0	0.0833	0	3446	6.25	6.75
chr1	1526656	0	0.7	0.3	0.7	0	0.3745	0	3447	6	6.75
chr1	1527406	0	1	0	1	0	0	0	3448	4.75	3
chr1	1529720	0.0333	0.9667	0	0.9667	0	0.0512	0	3449	11	9
chr1	1529729	0	1	0	1	0	-0.1376	0	3450	11	9
chr1	1540396	0	1	0	1	0	0	0	3451	12	17
chr1	1540404	0	1	0	1	0	0	0	3452	12	17.25
chr1	1540411	0	1	0	1	0	0.0278	0	3453	12	17.25
chr1	1540428	0	1	0	1	0	0	0	3454	11.75	16.75
chr1	1540443	0	1	0	1	0	0	0	3455	21.5	32
chr1	1540454	0	1	0	1	0	0	0	3456	12.75	19
chr1	1540468	0	1	0	1	0	0	0	3457	13	19
chr1	1540663	0	1	0	1	0	-0.0143	0	3458	19	21.75
chr1	1540685	0	1	0	1	0	0.0139	0	3459	19	21.75
chr1	1540690	0	1	0	1	0	0	0	3460	18.25	21.25
chr1	1540696	0	1	0	1	0	0	0	3461	14	18
chr1	1540707	0	1	0	1	0	0	0	3462	12.25	12.5
chr1	1540718	0	1	0	1	0	-0.0023	0	3463	30.5	25.5
chr1	1540721	0	1	0	1	0	0	0	3464	30.5	25.75
chr1	1540727	0	1	0	1	0	0	0	3465	30.5	25.75
chr1	1540742	0	1	0	1	0	0	0	3466	30.5	25.75
chr1	1540749	0	1	0	1	0	0	0	3467	30.25	25.75
chr1	1540991	0	1	0	1	0	0.0038	0	3468	71.5	58.75
chr1	1541002	0	1	0	1	0	0	0	3469	71.75	58.75
chr1	1541005	0	1	0	1	0	-9e-04	0	3470	71.75	58.75
chr1	1541014	0	1	0	1	0	0	0	3471	72	58.75
chr1	1541018	0	1	0	1	0	0	0	3472	71.5	57.75
chr1	1541036	0	1	0	1	0	-0.009	0	3473	67	48.25
chr1	1541038	0	1	0	1	0	0	0	3474	62.75	43.75
chr1	1541040	0	1	0	1	0	0	0	3475	41.5	29
chr1	1541123	0	1	0	1	0	0	0	3476	17.75	17
chr1	1541132	0	1	0	1	0	0	0	3477	18	17
chr1	1541135	0	1	0	1	0	0	0	3478	18	17
chr1	1541144	0	1	0	1	0	0	0	3479	18	17
chr1	1541147	0	1	0	1	0	0	0	3480	17.25	15.5
chr1	1541156	0	1	0	1	0	0	0	3481	15	14.25
chr1	1541159	0	1	0	1	0	0	0	3482	11.25	11.25
chr1	1541163	0	1	0	1	0	0	0	3483	6.5	7.75
chr1	1541168	0	1	0	1	0	-7e-04	0	3484	98	82
chr1	1541179	0	1	0	1	0	0	0	3485	97	80
chr1	1541182	0	1	0	1	0	0	0	3486	97	80
chr1	1541184	0	1	0	1	0	0	0	3487	97	80
chr1	1541186	0	1	0	1	0	-0.0033	0	3488	97	80
chr1	1541193	0	1	0	1	0	3e-04	0	3489	92.25	77
chr1	1541212	0	1	0	1	0	0	0	3490	76	60.75
chr1	1541215	0	1	0	1	0	0	0	3491	65.25	52.75
chr1	1541278	0	1	0	1	0	0	0	3492	8.25	15
chr1	1541281	0	1	0	1	0	0	0	3493	7.75	14.75
chr1	1541287	0	1	0	1	0	0	0	3494	7.75	14.75
chr1	1541289	0	1	0	1	0	0.0312	0	3495	7.75	14.5
chr1	1541295	0	1	0	1	0	0	0	3496	7.75	14.5
chr1	1541299	0	1	0	1	0	0	0	3497	7.75	14.5
chr1	1541304	0	1	0	1	0	0	0	3498	7.25	13.5
chr1	1541308	0	1	0	1	0	0	0	3499	6.25	10.75
chr1	1541313	0	1	0	1	0	0	0	3500	5.25	9.5
chr1	1541319	0	1	0	1	0	0.0278	0	3501	4.75	8.5
chr1	1541323	0	1	0	1	0	0.0028	0	3502	86.25	88
chr1	1541338	0	1	0	1	0	0.0042	0	3503	83.25	82.25
chr1	1541350	0	1	0	1	0	-5e-04	0	3504	81.75	81
chr1	1541352	0	1	0	1	0	0	0	3505	80.75	78.5
chr1	1541384	0	1	0	1	0	-0.0041	0	3506	47.5	51.25
chr1	1541388	0	1	0	1	0	0.0051	0	3507	47.5	51.25
chr1	1541395	0	1	0	1	0	0	0	3508	47.75	51.25
chr1	1541397	0	1	0	1	0	0	0	3509	47.75	51.25
chr1	1541404	0	1	0	1	0	0	0	3510	47.75	51.25
chr1	1541410	0	1	0	1	0	0	0	3511	47.75	50.75
chr1	1541424	0	1	0	1	0	0.0241	0	3512	35	42
chr1	1541429	0	1	0	1	0	0	0	3513	36.25	37.25
chr1	1541431	0	1	0	1	0	0	0	3514	37.75	39
chr1	1541436	0	1	0	1	0	-0.0113	0	3515	34.75	43.75
chr1	1541450	0	1	0	1	0	-0.0046	0	3516	35	43.75
chr1	1541453	0	1	0	1	0	0	0	3517	35	43.75
chr1	1541459	0	1	0	1	0	0	0	3518	35	43.75
chr1	1541470	0	1	0	1	0	0	0	3519	35	43.25
chr1	1541474	0	1	0	1	0	0	0	3520	35	43.25
chr1	1541484	0	1	0	1	0	0	0	3521	23.75	26.5
chr1	1541505	0	1	0	1	0	0	0	3522	12	15.5
chr1	1541518	0	1	0	1	0	0	0	3523	12	15.5
chr1	1541524	0	1	0	1	0	0.0192	0	3524	12	15.5
chr1	1541529	0	1	0	1	0	0	0	3525	12	14.75
chr1	1541531	0	1	0	1	0	0	0	3526	12	14.5
chr1	1541535	0	1	0	1	0	0.125	0	3527	6.25	8
chr1	1541567	0	1	0	1	0	0	0	3528	6.75	8.75
chr1	1541570	0	1	0	1	0	0	0	3529	7	8.75
chr1	1541576	0	1	0	1	0	0	0	3530	7	8.75
chr1	1541585	0	1	0	1	0	-0.025	0	3531	7	8.75
chr1	1541587	0	1	0	1	0	0	0	3532	7	8.75
chr1	1541611	0	1	0	1	0	-0.0108	0	3533	41	52.75
chr1	1541619	0	1	0	1	0	0	0	3534	39	48.25
chr1	1541622	0	1	0	1	0	0	0	3535	39	48.25
chr1	1541635	0	1	0	1	0	-0.0034	0	3536	39	48.25
chr1	1541637	0	1	0	1	0	0.0116	0	3537	35.5	44.5
chr1	1541641	0	1	0	1	0	0	0	3538	20.25	33
chr1	1541649	0	1	0	1	0	0	0	3539	5	10.25
chr1	1545583	0	1	0	1	0	-0.082	0	3540	9.25	11.25
chr1	1545594	0	1	0	1	0	0.0671	0	3541	9.75	11.75
chr1	1545601	0	1	0	1	0	0.2111	0	3542	9.75	11.75
chr1	1545610	0	1	0	1	0	0.0611	0	3543	10.25	11.75
chr1	1546704	0	1	0	1	0	-0.0143	0	3544	10.5	11.5
chr1	1546746	0	1	0	1	0	0.0208	0	3545	8.75	10
chr1	1546752	0	1	0	1	0	-0.0417	0	3546	7.75	9
chr1	1547031	0	1	0	1	0	0.026	0	3547	56.5	50.5
chr1	1547038	0	1	0	1	0	0.0518	0	3548	56.5	51
chr1	1547043	0	1	0	1	0	0.0203	0	3549	56.5	51.25
chr1	1547051	0	1	0	1	0	0.0347	0	3550	56.5	51.25
chr1	1547056	0	1	0	1	0	0.0127	0	3551	55.75	51.5
chr1	1547126	0	1	0	1	0	0.0196	0	3552	13	11.5
chr1	1547137	0	1	0	1	0	0.0696	0	3553	13	11.5
chr1	1548485	0	1	0	1	0	-0.0208	0	3554	9.5	8.5
chr1	1548507	0	1	0	1	0	-0.0349	0	3555	9.75	8.5
chr1	1548893	0	1	0	1	0	-0.0112	0	3556	68	67.75
chr1	1548905	0	1	0	1	0	0.0063	0	3557	73.25	70.5
chr1	1548907	0	1	0	1	0	-0.0143	0	3558	73.25	70.5
chr1	1548911	0	1	0	1	0	-0.0049	0	3559	73.5	70.5
chr1	1548926	0	1	0	1	0	0.0117	0	3560	71.25	67.75
chr1	1548932	0	1	0	1	0	0.0281	0	3561	70	65
chr1	1548941	0	1	0	1	0	0.009	0	3562	57.25	55
chr1	1548946	0	1	0	1	0	0	0	3563	4	2.5
chr1	1548948	0	1	0	1	0	0	0	3564	4	2.5
chr1	1548977	0	0.8667	0.1333	0.8667	0	0.1462	0	3565	5.25	11.5
chr1	1548983	0	0.9667	0.0333	0.9667	0	0.1702	0	3566	5.5	11.5
chr1	1548989	0	1	0	1	0	0.0717	0	3567	5.5	11.5
chr1	1549018	0	1	0	1	0	0.0764	0	3568	4.75	10.75
chr1	1549022	0	1	0	1	0	0	0	3569	4.5	9.5
chr1	1549765	0	1	0	1	0	0.0149	0	3570	13.25	17.5
chr1	1549808	0	1	0	1	0	-0.0032	0	3571	13	17
chr1	1550249	0	1	0	1	0	0.0491	0	3572	14	17.5
chr1	1550254	0	1	0	1	0	0.1164	0	3573	14	17.75
chr1	1550269	0	1	0	1	0	0.0754	0	3574	14.25	17.75
chr1	1552188	0	1	0	1	0	0.0261	0	3575	10	8.25
chr1	1552193	0	1	0	1	0	0.1042	0	3576	10.25	8.25
chr1	1552214	0	0.9667	0.0333	0.9667	0	0.0198	0	3577	10	8
chr1	1552220	0	1	0	1	0	-0.0802	0	3578	9.5	6.25
chr1	1552224	0	1	0	1	0	-0.0148	0	3579	7.75	6
chr1	1552226	0	1	0	1	0	0.0104	0	3580	7.75	4.25
chr1	1552230	0	0.9667	0.0333	0.9667	0	-0.1946	0	3581	9	6.5
chr1	1552374	0	1	0	1	0	0.0751	0	3582	8.75	11.25
chr1	1552398	0	1	0	1	0	-0.0312	0	3583	8.75	10.75
chr1	1552408	0	1	0	1	0	-0.1562	0	3584	4	6.25
chr1	1552415	0	1	0	1	0	-0.2778	0	3585	3.5	5.25
chr1	1552645	0	1	0	1	0	0.0053	0	3586	54.75	62.75
chr1	1552649	0.0333	0.9667	0	0.9667	0	0.022	0	3587	55	63
chr1	1552652	0.0333	0.9333	0.0333	0.9333	0	-0.0423	0	3588	55	63
chr1	1552663	0	1	0	1	0	-0.0727	0	3589	55	63
chr1	1552676	0	1	0	1	0	0.0072	0	3590	53.5	62
chr1	1552678	0	1	0	1	0	-0.0767	0	3591	53.5	62
chr1	1552809	0	1	0	1	0	-0.172	0	3592	12.75	16
chr1	1552812	0	1	0	1	0	0.1678	0	3593	12.75	16
chr1	1552828	0	1	0	1	0	-0.045	0	3594	12.75	16
chr1	1552839	0	1	0	1	0	-0.0756	0	3595	12.75	16
chr1	1552848	0	1	0	1	0	-0.0734	0	3596	11.25	13.5
chr1	1552875	0	1	0	1	0	0.1	0	3597	3.25	4
chr1	1552881	0.1	0.8667	0.0333	0.8667	0	-0.3444	0	3598	3.5	4.25
chr1	1552884	0	1	0	1	0	0.1694	0	3599	3.5	4.25
chr1	1553674	0	1	0	1	0	-0.0072	0	3600	42	33.25
chr1	1553681	0	1	0	1	0	0.0166	0	3601	42	33.5
chr1	1553713	0	1	0	1	0	-8e-04	0	3602	41.75	33.75
chr1	1553929	0	1	0	1	0	0.0217	0	3603	55.25	51.75
chr1	1554288	0	1	0	1	0	0.0818	0	3604	16	15.5
chr1	1554318	0	1	0	1	0	0.0312	0	3605	15.75	15.5
chr1	1554327	0	1	0	1	0	-0.1147	0	3606	15.5	15
chr1	1554594	0	1	0	1	0	0.0333	0	3607	9.25	6
chr1	1554610	0	1	0	1	0	-0.0391	0	3608	8.75	6
chr1	1554657	0	1	0	1	0	0.0209	0	3609	41.75	46.75
chr1	1554672	0	1	0	1	0	0.0722	0	3610	42	47
chr1	1554676	0	1	0	1	0	0.017	0	3611	42	47
chr1	1554691	0	1	0	1	0	-0.0095	0	3612	40.5	45.5
chr1	1554696	0	1	0	1	0	0.0682	0	3613	39.25	44.75
chr1	1554706	0	1	0	1	0	0.0182	0	3614	29.25	33.5
chr1	1554720	0	1	0	1	0	0.0089	0	3615	88	69.75
chr1	1554727	0	1	0	1	0	0.0182	0	3616	88.25	70.75
chr1	1554733	0	1	0	1	0	0.0011	0	3617	88.25	70.75
chr1	1554754	0	1	0	1	0	0.0216	0	3618	85.75	68.5
chr1	1554762	0	1	0	1	0	0.019	0	3619	84.5	66.5
chr1	1555499	0	1	0	1	0	0.1162	0	3620	9.75	9.5
chr1	1555518	0	1	0	1	0	0.0646	0	3621	9.75	9.5
chr1	1555530	0	1	0	1	0	-0.0215	0	3622	9.75	9.5
chr1	1555536	0.0333	0.9667	0	0.9667	0	-0.0813	0	3623	8.75	9.25
chr1	1555569	0	1	0	1	0	-0.0213	0	3624	17	18
chr1	1555574	0	1	0	1	0	0.003	0	3625	17.25	18
chr1	1555577	0	1	0	1	0	-0.0156	0	3626	17.25	18
chr1	1555579	0	1	0	1	0	0.0131	0	3627	17.25	18
chr1	1555606	0	1	0	1	0	0.0139	0	3628	11	9.75
chr1	1555993	0	1	0	1	0	0.0152	0	3629	34.5	29.25
chr1	1556000	0	1	0	1	0	-0.0035	0	3630	35.25	29.5
chr1	1556007	0	1	0	1	0	0.038	0	3631	35.25	29.5
chr1	1556028	0	1	0	1	0	0.077	0	3632	31.25	27.25
chr1	1556030	0	1	0	1	0	-0.0038	0	3633	27.75	24
chr1	1556036	0	1	0	1	0	-0.0439	0	3634	14.5	13.5
chr1	1556040	0	1	0	1	0	-0.141	0	3635	10.5	10.25
chr1	1556060	0	1	0	1	0	0.2083	0	3636	2.75	5.5
chr1	1556066	0	1	0	1	0	-0.0417	0	3637	2.75	5.5
chr1	1556069	0	1	0	1	0	0.0695	0	3638	2.75	5.5
chr1	1556074	0	1	0	1	0	0	0	3639	2.75	5.5
chr1	1556237	0	1	0	1	0	0	0	3640	10.75	11.25
chr1	1556241	0	1	0	1	0	0.0074	0	3641	10.75	11.25
chr1	1556245	0	1	0	1	0	-0.0273	0	3642	10.75	11.25
chr1	1556251	0	1	0	1	0	-0.0638	0	3643	10.75	11.25
chr1	1556259	0	1	0	1	0	0.0227	0	3644	10.75	11.25
chr1	1556272	0	1	0	1	0	0.0224	0	3645	9.75	11
chr1	1556404	0	1	0	1	0	0	0	3646	1.75	3.25
chr1	1556407	0	1	0	1	0	-0.125	0	3647	2	3.25
chr1	1556409	0	1	0	1	0	0	0	3648	2	3.25
chr1	1556416	0	1	0	1	0	0	0	3649	2	3.25
chr1	1556426	0	1	0	1	0	-0.0208	0	3650	2	3.25
chr1	1556442	0	1	0	1	0	0.1146	0	3651	5.25	5.5
chr1	1556452	0	1	0	1	0	0.0357	0	3652	5	4.75
chr1	1556488	0	1	0	1	0	-0.0625	0	3653	4.75	4.75
chr1	1556550	0	1	0	1	0	0.0065	0	3654	14	15.25
chr1	1556554	0	1	0	1	0	-0.0608	0	3655	13.75	15
chr1	1556559	0	1	0	1	0	-0.0398	0	3656	13.75	15
chr1	1556562	0	1	0	1	0	0.0278	0	3657	13.75	15
chr1	1556578	0	1	0	1	0	0.0321	0	3658	13.75	14.75
chr1	1556587	0	1	0	1	0	0.0234	0	3659	13.75	14.25
chr1	1556593	0	1	0	1	0	-0.1067	0	3660	13.75	14
chr1	1556688	0	1	0	1	0	-0.0849	0	3661	14.75	12.5
chr1	1556721	0	1	0	1	0	-0.0636	0	3662	14.75	12.5
chr1	1556723	0	1	0	1	0	-0.0125	0	3663	14.75	12.5
chr1	1556735	0	1	0	1	0	-0.0864	0	3664	14.5	12.25
chr1	1557132	0	1	0	1	0	0.0262	0	3665	10.75	14.75
chr1	1557153	0	1	0	1	0	-0.0226	0	3666	11	15.25
chr1	1557165	0	1	0	1	0	-0.125	0	3667	8	11.75
chr1	1557174	0	1	0	1	0	-0.2059	0	3668	6.75	8.75
chr1	1557340	0	1	0	1	0	0.2916	0	3669	3.75	6
chr1	1557352	0	1	0	1	0	0.1833	0	3670	3.75	6
chr1	1557357	0	1	0	1	0	0.368	0	3671	3.75	6
chr1	1557360	0	1	0	1	0	0.0917	0	3672	3.75	6
chr1	1557406	0.0333	0.9	0.0667	0.9	0	0.1491	0	3673	34.25	23.75
chr1	1557414	0	0.9667	0.0333	0.9667	0	0.2275	0	3674	34.75	23.75
chr1	1557416	0	1	0	1	0	0.1515	0	3675	34.75	23.75
chr1	1557495	0	1	0	1	0	0.2361	0	3676	46.25	53.75
chr1	1557505	0	1	0	1	0	0.1934	0	3677	46.25	53.75
chr1	1557508	0	0.9667	0.0333	0.9667	0	0.1625	0	3678	46.25	53.75
chr1	1557512	0	1	0	1	0	0.149	0	3679	46.25	53.75
chr1	1557515	0	1	0	1	0	0.1981	0	3680	46.25	53.75
chr1	1557529	0	1	0	1	0	0.1414	0	3681	35.5	41.5
chr1	1557531	0	0.9	0.1	0.9	0	0.2434	0	3682	33.5	40.75
chr1	1557538	0	1	0	1	0	0.1763	0	3683	24.75	32.5
chr1	1557597	0	1	0	1	0	0.2871	0	3684	23.5	41.75
chr1	1557607	0	1	0	1	0	0.1313	0	3685	24.75	42.5
chr1	1557612	0	1	0	1	0	-0.0215	0	3686	24.75	42.5
chr1	1557622	0	1	0	1	0	0.1253	0	3687	24.75	41.75
chr1	1557625	0	1	0	1	0	0.1474	0	3688	24.25	40
chr1	1557644	0	1	0	1	0	0.2156	0	3689	58.25	63.25
chr1	1557663	0	1	0	1	0	0.1676	0	3690	48.5	48.25
chr1	1557683	0	1	0	1	0	0.0886	0	3691	46.5	46.75
chr1	1557692	0	1	0	1	0	0.1215	0	3692	39.25	38.75
chr1	1562173	0	1	0	1	0	0.0515	0	3693	58	37.25
chr1	1562199	0	1	0	1	0	0.004	0	3694	58.25	38.25
chr1	1562207	0	1	0	1	0	0.0963	0	3695	58.5	38.25
chr1	1562209	0	1	0	1	0	0.0143	0	3696	58.5	38
chr1	1562217	0	1	0	1	0	0.0145	0	3697	58.5	38.5
chr1	1562264	0	1	0	1	0	-0.0172	0	3698	15.25	14.25
chr1	1562291	0	1	0	1	0	-0.0111	0	3699	15.75	14.75
chr1	1562841	0	1	0	1	0	0.0463	0	3700	82.25	75
chr1	1562913	0	1	0	1	0	-0.0947	0	3701	5.25	10
chr1	1562929	0	1	0	1	0	-0.0278	0	3702	5.5	10
chr1	1562957	0	1	0	1	0	0.0312	0	3703	4.75	9.25
chr1	1563898	0	1	0	1	0	0.2255	0	3704	60.75	8.75
chr1	1563903	0	1	0	1	0	0.0953	0	3705	60.75	8.75
chr1	1570141	0	1	0	1	0	0.0225	0	3706	55.25	51.25
chr1	1570165	0	1	0	1	0	-0.0185	0	3707	55.25	51.5
chr1	1570171	0	1	0	1	0	0.0161	0	3708	55.25	51.25
chr1	1570173	0	1	0	1	0	0.0168	0	3709	55	51.5
chr1	1570179	0	1	0	1	0	0	0	3710	55.25	51.5
chr1	1580303	0	1	0	1	0	0	0	3711	41.75	38.75
chr1	1580306	0	1	0	1	0	0	0	3712	42	38.75
chr1	1580308	0	1	0	1	0	0.0076	0	3713	42	38.75
chr1	1580310	0	1	0	1	0	0.0046	0	3714	42	38.75
chr1	1580322	0	1	0	1	0	0	0	3715	42	38.75
chr1	1580340	0	1	0	1	0	-0.0066	0	3716	39.5	37
chr1	1580342	0	1	0	1	0	0	0	3717	40	37
chr1	1580488	0	1	0	1	0	0.0027	0	3718	50.5	45.5
chr1	1580495	0	1	0	1	0	0	0	3719	50.5	45.5
chr1	1580503	0	1	0	1	0	0.0093	0	3720	50.5	45.5
chr1	1580509	0	1	0	1	0	0	0	3721	50.5	45.5
chr1	1580512	0	1	0	1	0	0	0	3722	49.25	45
chr1	1580514	0	1	0	1	0	0	0	3723	49	44.5
chr1	1580524	0	1	0	1	0	0	0	3724	43.75	41.75
chr1	1580533	0	1	0	1	0	0	0	3725	41.75	40.5
chr1	1582031	0	1	0	1	0	0.0028	0	3726	37.75	28
chr1	1582040	0	1	0	1	0	0.026	0	3727	38	28
chr1	1582053	0	1	0	1	0	0.0219	0	3728	38	28.25
chr1	1582068	0	1	0	1	0	-0.0062	0	3729	36	27.25
chr1	1586658	0	1	0	1	0	0.0431	0	3730	25.5	14.5
chr1	1586680	0	1	0	1	0	0.0491	0	3731	27.5	15
chr1	1586700	0	1	0	1	0	-0.0244	0	3732	26.75	14.75
chr1	1588087	0	1	0	1	0	0.0384	0	3733	16.25	13.5
chr1	1588093	0	1	0	1	0	-0.0137	0	3734	16.75	13.5
chr1	1590928	0	1	0	1	0	-0.0028	0	3735	18.5	20.5
chr1	1590941	0	1	0	1	0	0.0061	0	3736	18.5	20.75
chr1	1590946	0	1	0	1	0	0.0339	0	3737	18.5	20.75
chr1	1590966	0	1	0	1	0	0.0119	0	3738	16.5	18.75
chr1	1590984	0	1	0	1	0	-0.0208	0	3739	32.75	24.5
chr1	1590989	0	1	0	1	0	-0.0032	0	3740	33	24.5
chr1	1591002	0	1	0	1	0	0.0072	0	3741	33	24.5
chr1	1591007	0	1	0	1	0	-0.0243	0	3742	33	24.5
chr1	1591010	0	1	0	1	0	-0.0104	0	3743	26.75	20.25
chr1	1591032	0	1	0	1	0	-0.125	0	3744	7.5	5.5
chr1	1592652	0	1	0	1	0	-0.0064	0	3745	37.75	26
chr1	1592697	0	1	0	1	0	0.0117	0	3746	31.25	21.5
chr1	1594072	0	1	0	1	0	-0.0057	0	3747	38.5	37
chr1	1595121	0	1	0	1	0	0.0023	0	3748	15	22.25
chr1	1595125	0	1	0	1	0	0.0023	0	3749	15	22.25
chr1	1595137	0	1	0	1	0	0.0119	0	3750	15	22.25
chr1	1598872	0	1	0	1	0	0.1571	0	3751	18.5	11
chr1	1598880	0	1	0	1	0	0.1537	0	3752	18.75	11
chr1	1598904	0.0333	0.9667	0	0.9667	0	-0.0653	0	3753	18.75	11
chr1	1598917	0	1	0	1	0	0.0247	0	3754	18.75	10.75
chr1	1601288	0	1	0	1	0	-0.0018	0	3755	22	6
chr1	1601292	0	1	0	1	0	0.0458	0	3756	22	6
chr1	1601353	0	1	0	1	0	0	0	3757	35.5	15.75
chr1	1601360	0	1	0	1	0	-0.0361	0	3758	35.5	15.75
chr1	1601369	0	1	0	1	0	0.0088	0	3759	35.5	15.75
chr1	1601377	0	1	0	1	0	0.0236	0	3760	35.5	15.75
chr1	1601388	0	1	0	1	0	0.0161	0	3761	35.5	15.75
chr1	1601888	0	1	0	1	0	0.1628	0	3762	23.25	25.5
chr1	1601911	0	1	0	1	0	0.172	0	3763	23.25	25.5
chr1	1601931	0	0.8667	0.1333	0.8667	0	0.2839	0	3764	19.75	21.5
chr1	1603457	0	0.8667	0.1333	0.8667	0	0.2724	0	3765	50.25	34.25
chr1	1603486	0	1	0	1	0	0.0201	0	3766	50.5	34.25
chr1	1603500	0	1	0	1	0	-0.007	0	3767	48.5	33.25
chr1	1604056	0	1	0	1	0	-0.1158	0	3768	13	18.25
chr1	1604078	0	1	0	1	0	0.0803	0	3769	13.25	17.5
chr1	1604652	0	1	0	1	0	0.1067	0	3770	26	21.25
chr1	1604666	0	1	0	1	0	-0.0246	0	3771	26.25	21.25
chr1	1604677	0	1	0	1	0	0.0016	0	3772	26.25	21.5
chr1	1613663	0	1	0	1	0	0	0	3773	24.75	20.25
chr1	1613683	0	1	0	1	0	0	0	3774	25.25	20.5
chr1	1613690	0	1	0	1	0	0.0049	0	3775	25.25	20.75
chr1	1613696	0	1	0	1	0	0	0	3776	25.25	20.75
chr1	1613711	0	1	0	1	0	0	0	3777	24.75	20.5
chr1	1613792	0	1	0	1	0	0	0	3778	53.5	45
chr1	1613795	0	1	0	1	0	0	0	3779	53.5	45
chr1	1613814	0	1	0	1	0	0	0	3780	53.5	45
chr1	1613820	0	1	0	1	0	0.01	0	3781	52	44.75
chr1	1613824	0	1	0	1	0	0.005	0	3782	49.5	41.5
chr1	1613838	0	1	0	1	0	0.005	0	3783	47	40
chr1	1613840	0	1	0	1	0	0	0	3784	45.5	38
chr1	1615734	0	1	0	1	0	0.022	0	3785	54.25	54
chr1	1615767	0.0667	0.8667	0.0667	0.8667	0	-0.3498	0	3786	53.75	53
chr1	1619171	0	1	0	1	0	0.0448	0	3787	12.5	12
chr1	1619181	0	1	0	1	0	-0.0447	0	3788	12.5	12
chr1	1625389	0	1	0	1	0	0.0385	0	3789	33	14
chr1	1625415	0	1	0	1	0	0.1147	0	3790	33.5	14.5
chr1	1625423	0	1	0	1	0	0.067	0	3791	33.5	14.5
chr1	1625425	0	1	0	1	0	0.2077	0	3792	33.5	14.5
chr1	1626057	0	1	0	1	0	0.0138	0	3793	87.5	82.75
chr1	1626129	0	0.9667	0.0333	0.9667	0	0.1033	0	3794	9.25	11.75
chr1	1626145	0	1	0	1	0	0.0417	0	3795	9.25	11.75
chr1	1626156	0	1	0	1	0	0.0199	0	3796	9.25	11.75
chr1	1626173	0	1	0	1	0	0	0	3797	7.5	10
chr1	1633353	0	1	0	1	0	-0.0154	0	3798	53	41.75
chr1	1633377	0	1	0	1	0	0.024	0	3799	53.25	41.75
chr1	1633383	0	1	0	1	0	-0.0083	0	3800	53.25	41.75
chr1	1633385	0	1	0	1	0	0.0052	0	3801	53.25	41.5
chr1	1633391	0	1	0	1	0	-0.0052	0	3802	53.25	41.5
chr1	1645818	0	1	0	1	0	-0.0079	0	3803	84.75	104.5
chr1	1645823	0	1	0	1	0	0.0023	0	3804	85.5	104.5
chr1	1645826	0	1	0	1	0	0	0	3805	85.5	104.5
chr1	1645835	0	1	0	1	0	-0.0024	0	3806	85.75	104.5
chr1	1645838	0	1	0	1	0	4e-04	0	3807	85.75	104.5
chr1	1645841	0	1	0	1	0	0	0	3808	85.75	104.5
chr1	1645860	0	1	0	1	0	-0.003	0	3809	79.5	96.25
chr1	1645866	0	1	0	1	0	0	0	3810	59.5	63.75
chr1	1656571	0	1	0	1	0	0.0025	0	3811	37	37
chr1	1656577	0	1	0	1	0	0.0069	0	3812	37	37
chr1	1661713	0	1	0	1	0	0	0	3813	2.5	2.75
chr1	1661721	0	1	0	1	0	0	0	3814	2.5	2.75
chr1	1670325	0	0.9667	0.0333	0.9667	0	-0.0416	0	3815	15.75	18.75
chr1	1675094	0	1	0	1	0	0.0375	0	3816	5.5	10
chr1	1675110	0	1	0	1	0	0.0567	0	3817	5.5	10.25
chr1	1675147	0	1	0	1	0	0.009	0	3818	29.75	32.5
chr1	1675177	0	1	0	1	0	0.0079	0	3819	29.25	32.25
chr1	1675323	0	1	0	1	0	0.0557	0	3820	41.75	36.25
chr1	1675337	0	1	0	1	0	-0.0073	0	3821	41.75	36.5
chr1	1675358	0	1	0	1	0	0.0477	0	3822	39.25	33.5
chr1	1675367	0	1	0	1	0	-0.0096	0	3823	35.5	28.5
chr1	1675384	0	1	0	1	0	0.0127	0	3824	33	26
chr1	1675395	0	1	0	1	0	-0.0258	0	3825	33.25	26.25
